datetime,root,expiration,strike,right,bid_size,closebid,ask_size,closeask,date,midpoint,weighted_midpoint,spot,valuation_date,moneyness,log_moneyness,t,dte,f,div_schedule,fwd_moneyness,vol
2025-04-08,AAPL,2025-06-20,120.0,C,1,56.35,1,58.05,20250408,57.2,57.2,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.448800433108904,0.7902008124896076
2025-04-08,AAPL,2025-07-18,120.0,C,1,57.25,5,57.8,20250408,57.525,57.70833333333333,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.4513063775388524,0.6846899377162882
2025-04-08,AAPL,2025-07-18,120.0,P,16,3.25,7,3.45,20250408,3.35,3.3108695652173914,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.4513063775388524,0.6452864141158193
2025-04-08,AAPL,2025-08-15,120.0,P,30,3.9,4,4.05,20250408,3.9749999999999996,3.9176470588235293,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.4559308907957251,0.6078712470527075
2025-04-08,AAPL,2025-08-15,120.0,C,2,58.15,2,58.7,20250408,58.425,58.425,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.4559308907957251,0.6350194474900591
2025-04-08,AAPL,2025-12-19,120.0,C,1,60.95,2,63.35,20250408,62.150000000000006,62.55,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.4747877442060036,0.53826507582048
2025-04-08,AAPL,2025-12-19,120.0,P,10,5.45,2,5.8,20250408,5.625,5.508333333333334,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.4747877442060036,0.49860723467451784
2025-04-08,AAPL,2026-01-16,120.0,P,10,5.7,3,6.1,20250408,5.9,5.792307692307693,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.4773551053151386,0.4822694184150984
2025-04-08,AAPL,2026-01-16,120.0,C,1,61.6,9,62.25,20250408,61.925,62.185,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.4773551053151386,0.5012845983564895
2025-04-08,AAPL,2026-12-18,115.0,P,10,7.7,3,8.2,20250408,7.949999999999999,7.815384615384616,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.5947160716461573,0.4137440548481011
2025-04-08,AAPL,2026-12-18,115.0,C,1,70.95,3,73.55,20250408,72.25,72.89999999999999,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.5947160716461573,0.42012801402007893
2025-04-08,AAPL,2027-01-15,115.0,C,1,71.4,1,73.7,20250408,72.55000000000001,72.55000000000001,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,1.5975267876932124,0.41212920168113487
2025-04-08,AAPL,2027-01-15,115.0,P,10,7.9,3,8.4,20250408,8.15,8.015384615384615,172.4199981689453,2025-04-08,0.6669759959475091,-0.405001221798794,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,1.5975267876932124,0.40964132573083173
2025-04-08,AAPL,2025-05-09,125.0,P,5,1.87,4,2.13,20250408,2.0,1.9855555555555555,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,1.3842269956966946,0.9028269059904087
2025-04-08,AAPL,2025-05-09,125.0,C,2,50.1,2,50.65,20250408,50.375,50.375,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,1.3842269956966946,0.96699825687008
2025-04-08,AAPL,2025-05-23,125.0,P,2,0.53,2,4.75,20250408,2.64,2.64,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,1.386430625779707,0.8163194929476094
2025-04-08,AAPL,2025-05-23,125.0,C,10,48.5,10,53.5,20250408,51.0,51.0,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,1.386430625779707,0.8438846078772249
2025-04-08,AAPL,2025-06-20,125.0,C,3,52.0,1,54.35,20250408,53.175,52.5875,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.3908484157845478,0.7837893753217976
2025-04-08,AAPL,2025-06-20,125.0,P,15,3.3,7,3.4,20250408,3.3499999999999996,3.331818181818181,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.3908484157845478,0.695536222852769
2025-04-08,AAPL,2025-07-18,125.0,P,3,3.85,3,4.2,20250408,4.025,4.025,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.3932541224372983,0.6298292803404528
2025-04-08,AAPL,2025-07-18,125.0,C,4,52.9,2,53.45,20250408,53.175,53.08333333333333,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.3932541224372983,0.6604157925943521
2025-04-08,AAPL,2025-08-15,125.0,P,6,4.55,6,4.7,20250408,4.625,4.625,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.3976936551638963,0.5894073447641374
2025-04-08,AAPL,2025-08-15,125.0,C,1,53.9,2,56.15,20250408,55.025,55.39999999999999,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.3976936551638963,0.6526206746509068
2025-04-08,AAPL,2025-12-19,125.0,P,10,6.3,10,6.7,20250408,6.5,6.5,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.4157962344377633,0.48795937528544814
2025-04-08,AAPL,2025-12-19,125.0,C,1,56.95,2,59.35,20250408,58.150000000000006,58.55,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.4157962344377633,0.5241577225163195
2025-04-08,AAPL,2026-01-16,125.0,P,10,6.6,2,7.0,20250408,6.8,6.666666666666666,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.4182609011025331,0.47284522158686076
2025-04-08,AAPL,2026-01-16,125.0,C,5,57.65,2,58.55,20250408,58.099999999999994,57.90714285714286,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.4182609011025331,0.4933888056158456
2025-04-08,AAPL,2026-12-18,120.0,P,3,8.8,3,9.25,20250408,9.025,9.025,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.5282695686609007,0.4076919547875373
2025-04-08,AAPL,2026-12-18,120.0,C,1,67.4,2,69.95,20250408,68.67500000000001,69.1,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.5282695686609007,0.41473297837902623
2025-04-08,AAPL,2027-01-15,120.0,C,1,67.85,3,70.5,20250408,69.175,69.8375,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,1.5309631715393286,0.41070088487338186
2025-04-08,AAPL,2027-01-15,120.0,P,10,8.95,3,9.55,20250408,9.25,9.088461538461537,172.4199981689453,2025-04-08,0.695974952293053,-0.3624416073799981,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,1.5309631715393286,0.4043151105204037
2025-04-08,AAPL,2025-05-09,130.0,C,5,45.55,4,46.1,20250408,45.825,45.79444444444444,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,1.3309874958622063,0.9228859369349919
2025-04-08,AAPL,2025-05-09,130.0,P,9,2.34,9,2.48,20250408,2.41,2.41,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,1.3309874958622063,0.8660389901421038
2025-04-08,AAPL,2025-05-23,130.0,P,2,2.88,6,3.2,20250408,3.04,3.12,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,1.333106370942026,0.7766857684112768
2025-04-08,AAPL,2025-05-23,130.0,C,10,44.0,10,48.8,20250408,46.4,46.4,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,1.333106370942026,0.800743260158045
2025-04-08,AAPL,2025-06-20,130.0,C,1,47.65,1,49.35,20250408,48.5,48.5,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.3373542459466805,0.7342572603240333
2025-04-08,AAPL,2025-06-20,130.0,P,8,3.9,12,4.05,20250408,3.9749999999999996,3.9899999999999998,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.3373542459466805,0.672862978654718
2025-04-08,AAPL,2025-07-18,130.0,C,2,48.65,2,49.2,20250408,48.925,48.925,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.3396674254204792,0.6382332374999053
2025-04-08,AAPL,2025-07-18,130.0,P,3,4.55,2,4.85,20250408,4.699999999999999,4.67,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.3396674254204792,0.6104038780235768
2025-04-08,AAPL,2025-08-15,130.0,P,3,5.3,2,5.55,20250408,5.425,5.4,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.3439362068883618,0.573866132368101
2025-04-08,AAPL,2025-08-15,130.0,C,1,49.7,2,52.0,20250408,50.85,51.233333333333334,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.3439362068883618,0.6311497916776625
2025-04-08,AAPL,2025-12-19,130.0,C,2,53.05,2,53.9,20250408,53.474999999999994,53.474999999999994,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.361342533113234,0.48970133853136716
2025-04-08,AAPL,2025-12-19,130.0,P,2,7.25,2,7.65,20250408,7.45,7.45,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.361342533113234,0.47631326754066317
2025-04-08,AAPL,2026-01-16,130.0,C,1,53.75,2,56.15,20250408,54.95,55.349999999999994,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.3637124049062819,0.5006183501616654
2025-04-08,AAPL,2026-01-16,130.0,P,10,7.6,2,8.0,20250408,7.8,7.666666666666666,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.3637124049062819,0.46220489934350567
2025-04-08,AAPL,2026-12-18,125.0,P,10,9.95,9,10.45,20250408,10.2,10.186842105263157,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.4671387859144647,0.4016853092544384
2025-04-08,AAPL,2026-12-18,125.0,C,1,63.8,3,66.35,20250408,65.07499999999999,65.71249999999999,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.4671387859144647,0.4069863037174036
2025-04-08,AAPL,2027-01-15,125.0,P,10,10.15,16,10.6,20250408,10.375,10.426923076923078,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,1.4697246446777554,0.39709762429750484
2025-04-08,AAPL,2027-01-15,125.0,C,1,64.25,3,66.95,20250408,65.6,66.275,172.4199981689453,2025-04-08,0.7249739086385969,-0.3216196128597429,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,1.4697246446777554,0.4030008759439713
2025-04-08,AAPL,2025-05-09,135.0,C,2,41.05,5,41.65,20250408,41.349999999999994,41.47857142857143,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,1.2816916626821246,0.8809611991481185
2025-04-08,AAPL,2025-05-09,135.0,P,14,2.83,8,3.0,20250408,2.915,2.8918181818181816,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,1.2816916626821246,0.8316359069269176
2025-04-08,AAPL,2025-05-23,135.0,P,1,2.89,1,5.9,20250408,4.3950000000000005,4.3950000000000005,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,1.283732060907136,0.8027963129516466
2025-04-08,AAPL,2025-05-23,135.0,C,10,39.5,10,44.5,20250408,42.0,42.0,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,1.283732060907136,0.7673779328669024
2025-04-08,AAPL,2025-06-20,135.0,C,1,43.3,2,45.4,20250408,44.349999999999994,44.699999999999996,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.2878226072079146,0.7119590511740144
2025-04-08,AAPL,2025-06-20,135.0,P,3,4.6,12,4.9,20250408,4.75,4.84,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.2878226072079146,0.6540552147459311
2025-04-08,AAPL,2025-07-18,135.0,C,1,44.5,2,46.8,20250408,45.65,46.03333333333333,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.2900501133678688,0.6543612614891432
2025-04-08,AAPL,2025-07-18,135.0,P,4,5.3,6,5.55,20250408,5.425,5.449999999999999,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.2900501133678688,0.5884124743617933
2025-04-08,AAPL,2025-08-15,135.0,C,1,45.6,2,47.95,20250408,46.775000000000006,47.16666666666667,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.2941607918184224,0.60941194001179
2025-04-08,AAPL,2025-08-15,135.0,P,4,6.15,2,6.45,20250408,6.300000000000001,6.25,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.2941607918184224,0.5581884896902934
2025-04-08,AAPL,2025-12-19,135.0,P,696,8.3,2,8.75,20250408,8.525,8.301289398280803,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.3109224392942254,0.46645521510017246
2025-04-08,AAPL,2025-12-19,135.0,C,1,49.2,2,51.65,20250408,50.425,50.83333333333333,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.3109224392942254,0.4974042532802486
2025-04-08,AAPL,2026-01-16,135.0,P,10,8.65,2,9.15,20250408,8.9,8.733333333333334,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.313204538057901,0.45252069213640966
2025-04-08,AAPL,2026-01-16,135.0,C,2,49.9,1,50.95,20250408,50.425,50.25,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.313204538057901,0.4693892695940166
2025-04-08,AAPL,2026-12-18,130.0,P,2,11.2,2,11.7,20250408,11.45,11.45,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.4107103710716007,0.39593945991442675
2025-04-08,AAPL,2026-12-18,130.0,C,1,60.35,2,61.5,20250408,60.925,61.11666666666667,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.4107103710716007,0.38894583704435937
2025-04-08,AAPL,2027-01-15,130.0,P,2,11.45,2,12.0,20250408,11.725,11.725,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,1.4131967737286109,0.39328403975518067
2025-04-08,AAPL,2027-01-15,130.0,C,1,60.85,2,62.15,20250408,61.5,61.71666666666666,172.4199981689453,2025-04-08,0.7539728649841407,-0.2823988997064616,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,1.4131967737286109,0.38599581960591317
2025-04-08,AAPL,2025-05-09,140.0,C,1,36.7,6,37.3,20250408,37.0,37.21428571428571,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,1.2359169604434772,0.8434674529423312
2025-04-08,AAPL,2025-05-09,140.0,P,3,3.45,3,3.75,20250408,3.6,3.6,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,1.2359169604434772,0.8039349914367002
2025-04-08,AAPL,2025-05-23,140.0,C,10,35.5,10,38.95,20250408,37.225,37.225,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,1.23788448730331,0.7036495243605183
2025-04-08,AAPL,2025-05-23,140.0,P,1,2.49,6,4.55,20250408,3.52,4.255714285714285,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,1.23788448730331,0.6646186814354004
2025-04-08,AAPL,2025-06-20,140.0,C,4,39.3,3,39.65,20250408,39.474999999999994,39.449999999999996,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.2418289426647748,0.6490978373391418
2025-04-08,AAPL,2025-06-20,140.0,P,3,5.45,11,5.7,20250408,5.575,5.646428571428571,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.2418289426647748,0.6326002934618645
2025-04-08,AAPL,2025-07-18,140.0,C,3,40.5,100,41.0,20250408,40.75,40.98543689320388,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.243976895033302,0.5980357842090477
2025-04-08,AAPL,2025-07-18,140.0,P,3,6.25,2,6.6,20250408,6.425,6.390000000000001,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.243976895033302,0.5739062412853322
2025-04-08,AAPL,2025-08-15,140.0,C,3,41.75,2,42.3,20250408,42.025,41.97,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.247940763539193,0.5630269407104795
2025-04-08,AAPL,2025-08-15,140.0,P,3,7.15,1,7.5,20250408,7.325,7.237500000000001,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.247940763539193,0.5443979079327452
2025-04-08,AAPL,2025-12-19,140.0,C,2,45.55,1,46.45,20250408,46.0,45.849999999999994,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.264103780748003,0.4684763739419155
2025-04-08,AAPL,2025-12-19,140.0,P,4,9.45,1,9.95,20250408,9.7,9.549999999999999,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.264103780748003,0.45581866782529223
2025-04-08,AAPL,2026-01-16,140.0,C,1,46.3,10,48.75,20250408,47.525,48.52727272727273,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.2663043759844046,0.4760357668915578
2025-04-08,AAPL,2026-01-16,140.0,P,10,9.9,1,10.35,20250408,10.125,9.940909090909091,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.2663043759844046,0.443628794108991
2025-04-08,AAPL,2026-12-18,135.0,P,4,12.45,2,13.1,20250408,12.774999999999999,12.666666666666664,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.3584618388096896,0.38940445738094676
2025-04-08,AAPL,2026-12-18,135.0,C,1,56.95,3,59.55,20250408,58.25,58.89999999999999,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.3584618388096896,0.3947010107431508
2025-04-08,AAPL,2027-01-15,135.0,C,1,57.45,3,60.15,20250408,58.8,59.474999999999994,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,1.3608561524794032,0.39078432378384165
2025-04-08,AAPL,2027-01-15,135.0,P,4,12.6,18,13.45,20250408,13.024999999999999,13.295454545454545,172.4199981689453,2025-04-08,0.7829718213296847,-0.2446585717236145,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,1.3608561524794032,0.38608077455562917
2025-04-08,AAPL,2025-05-09,145.0,P,1,4.25,3,4.55,20250408,4.4,4.475,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,1.1932991342212884,0.77500967724236
2025-04-08,AAPL,2025-05-09,145.0,C,3,32.55,20,33.15,20250408,32.849999999999994,33.07173913043478,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,1.1932991342212884,0.8130858903460769
2025-04-08,AAPL,2025-05-23,145.0,C,10,31.0,10,36.0,20250408,33.5,33.5,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,1.1951988153273336,0.7032081571832637
2025-04-08,AAPL,2025-05-23,145.0,P,1,4.05,2,7.5,20250408,5.775,6.35,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,1.1951988153273336,0.7279430570806538
2025-04-08,AAPL,2025-06-20,145.0,C,1,35.2,2,37.5,20250408,36.35,36.733333333333334,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.199007254986679,0.6651640333807753
2025-04-08,AAPL,2025-06-20,145.0,P,1,6.45,11,6.7,20250408,6.575,6.679166666666666,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,1.199007254986679,0.6140925032129928
2025-04-08,AAPL,2025-07-18,145.0,P,25,7.3,5,7.8,20250408,7.55,7.383333333333333,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.2010811400321537,0.559515696355147
2025-04-08,AAPL,2025-07-18,145.0,C,2,36.7,2,38.85,20250408,37.775000000000006,37.775000000000006,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,1.2010811400321537,0.612688956161636
2025-04-08,AAPL,2025-08-15,145.0,C,13,37.9,2,38.5,20250408,38.2,37.98,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.2049083234171518,0.5461996721996807
2025-04-08,AAPL,2025-08-15,145.0,P,3,8.25,6,8.5,20250408,8.375,8.416666666666666,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,1.2049083234171518,0.5262581640453491
2025-04-08,AAPL,2025-12-19,145.0,C,2,42.05,10,42.9,20250408,42.474999999999994,42.75833333333333,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.2205139952049684,0.4585791944764372
2025-04-08,AAPL,2025-12-19,145.0,P,3,10.75,1,11.3,20250408,11.025,10.8875,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,1.2205139952049684,0.44612761946023577
2025-04-08,AAPL,2026-01-16,145.0,C,6,42.7,10,43.65,20250408,43.175,43.29375,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.2226387078470113,0.44750752102087593
2025-04-08,AAPL,2026-01-16,145.0,P,10,11.25,2,11.75,20250408,11.5,11.333333333333334,172.4199981689453,2025-04-08,0.8409697340207724,-0.17319960774146967,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,1.2226387078470113,0.4347027950702066
2025-04-08,AAPL,2026-12-18,140.0,P,3,13.95,10,14.7,20250408,14.325,14.526923076923078,172.4199981689453,2025-04-08,0.8119707776752285,-0.2082909275527397,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,1.3099453445664864,0.3855932943883887
